entry,at,order
"Game Config Changes
* Game Type Cyling: off » off
* Simulated Fee: off » off
* Simulated Fee Percentage: off » null
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:54:29.061Z,178842926906100
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:54:28.147Z,178842926814700
"Turn: A♦, 6♣, A♠ [7♦]",2026-09-03T09:54:26.562Z,178842926656200
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:54:25.658Z,178842926565800
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:54:24.681Z,178842926468100
"Flop:  [A♦, 6♣, A♠]",2026-09-03T09:54:22.558Z,178842926255800
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:54:21.697Z,178842926169700
"""fuckyo @ gpP9uUffpu"" calls 10",2026-09-03T09:54:20.138Z,178842926013800
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-09-03T09:54:18.999Z,178842925899905
"""fuckyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-03T09:54:18.999Z,178842925899904
"Your hand is 3♠, 4♦",2026-09-03T09:54:18.999Z,178842925899902
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2504) | #2 ""LingWae @ FQN9hzhzP_"" (522)",2026-09-03T09:54:18.999Z,178842925899901
"-- starting hand #212 (id: zveaw2m2cvud)  No Limit Texas Hold'em (dealer: ""fuckyo @ gpP9uUffpu"") --",2026-09-03T09:54:18.999Z,178842925899900
"-- ending hand #211 --",2026-09-03T09:54:12.953Z,178842925295304
"""fuckyo @ gpP9uUffpu"" collected 2504 from pot with Two Pair, A's & 10's (combination: 9♦, 10♦, 10♣, A♥, A♠)",2026-09-03T09:54:12.953Z,178842925295303
"""fuckyo @ gpP9uUffpu"" shows a 10♦, A♥.",2026-09-03T09:54:12.953Z,178842925295302
"""LingWae @ FQN9hzhzP_"" shows a 9♥, 8♠.",2026-09-03T09:54:12.953Z,178842925295301
"Uncalled bet of 522 returned to ""LingWae @ FQN9hzhzP_""",2026-09-03T09:54:12.953Z,178842925295300
"""fuckyo @ gpP9uUffpu"" calls 864 and go all in",2026-09-03T09:54:12.014Z,178842925201400
"""LingWae @ FQN9hzhzP_"" raises to 1386 and go all in",2026-09-03T09:54:10.598Z,178842925059800
"""fuckyo @ gpP9uUffpu"" bets 222",2026-09-03T09:54:08.538Z,178842924853800
"River: 4♣, 10♣, 8♥, A♠ [9♦]",2026-09-03T09:54:04.148Z,178842924414800
"""fuckyo @ gpP9uUffpu"" calls 222",2026-09-03T09:54:03.287Z,178842924328700
"""LingWae @ FQN9hzhzP_"" raises to 222",2026-09-03T09:54:01.617Z,178842924161700
"""fuckyo @ gpP9uUffpu"" bets 111",2026-09-03T09:53:52.054Z,178842923205400
"Turn: 4♣, 10♣, 8♥ [A♠]",2026-09-03T09:53:49.561Z,178842922956100
"""fuckyo @ gpP9uUffpu"" calls 116",2026-09-03T09:53:48.739Z,178842922873900
"""LingWae @ FQN9hzhzP_"" raises to 116",2026-09-03T09:53:47.451Z,178842922745100
"""fuckyo @ gpP9uUffpu"" bets 33",2026-09-03T09:53:42.891Z,178842922289100
"Flop:  [4♣, 10♣, 8♥]",2026-09-03T09:53:39.732Z,178842921973200
"""LingWae @ FQN9hzhzP_"" calls 50",2026-09-03T09:53:38.919Z,178842921891900
"""fuckyo @ gpP9uUffpu"" raises to 50",2026-09-03T09:53:37.015Z,178842921701500
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:53:34.926Z,178842921492600
"""fuckyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-03T09:53:31.256Z,178842921125605
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-09-03T09:53:31.256Z,178842921125604
"Your hand is 10♦, A♥",2026-09-03T09:53:31.256Z,178842921125602
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (1252) | #2 ""LingWae @ FQN9hzhzP_"" (1774)",2026-09-03T09:53:31.256Z,178842921125601
